SCLK,LMST,LTST,HORIZONTAL_WIND_SPEED,HORIZONTAL_WIND_SPEED_UNCERTAINTY,VERTICAL_WIND_SPEED,VERTICAL_WIND_SPEED_UNCERTAINTY,WIND_DIRECTION,WIND_DIRECTION_UNCERTAINTY,BOTH_BOOMS_USED_FOR_RETRIEVAL,ROVER_STILL
672590782.5,00064M04:04:03.225,0064 03:48:58,1.85,,,,136.23,,,1
672590783,00064M04:04:03.712,0064 03:48:59,1.81,,,,136.23,,,1
672590783.5,00064M04:04:04.198,0064 03:48:59,1.70,,,,131.23,,,1
672590784,00064M04:04:04.685,0064 03:49:00,1.84,,,,136.23,,,1
672590784.5,00064M04:04:05.171,0064 03:49:00,1.70,,,,131.23,,,1
672590785,00064M04:04:05.658,0064 03:49:01,1.79,,,,131.23,,,1
672590785.5,00064M04:04:06.145,0064 03:49:01,1.84,,,,131.23,,,1
672590786,00064M04:04:06.631,0064 03:49:02,1.99,,,,131.23,,,1
672590786.5,00064M04:04:07.118,0064 03:49:02,1.80,,,,131.23,,,1
672590787,00064M04:04:07.605,0064 03:49:03,1.65,,,,121.23,,,1
672590787.5,00064M04:04:08.091,0064 03:49:03,1.87,,,,111.23,,,1
672590788,00064M04:04:08.578,0064 03:49:04,1.94,,,,116.23,,,1
672590788.5,00064M04:04:09.064,0064 03:49:04,1.91,,,,116.23,,,1
672590789,00064M04:04:09.551,0064 03:49:05,1.89,,,,121.23,,,1
672590789.5,00064M04:04:10.038,0064 03:49:05,1.89,,,,116.23,,,1
672590790,00064M04:04:10.524,0064 03:49:06,1.99,,,,121.23,,,1
672590790.5,00064M04:04:11.011,0064 03:49:06,1.89,,,,121.23,,,1
672590791,00064M04:04:11.498,0064 03:49:07,1.79,,,,116.23,,,1
672590791.5,00064M04:04:11.984,0064 03:49:07,1.84,,,,121.23,,,1
672590792,00064M04:04:12.471,0064 03:49:08,1.94,,,,116.23,,,1
672590792.5,00064M04:04:12.957,0064 03:49:08,2.08,,,,116.23,,,1
672590793,00064M04:04:13.444,0064 03:49:08,1.92,,,,121.23,,,1
672590793.5,00064M04:04:13.931,0064 03:49:09,1.94,,,,116.23,,,1
672590794,00064M04:04:14.417,0064 03:49:09,1.84,,,,116.23,,,1
672590794.5,00064M04:04:14.904,0064 03:49:10,1.98,,,,116.23,,,1
672590795,00064M04:04:15.391,0064 03:49:10,1.95,,,,121.23,,,1
672590795.5,00064M04:04:15.877,0064 03:49:11,1.94,,,,116.23,,,1
672590796,00064M04:04:16.364,0064 03:49:11,1.89,,,,116.23,,,1
672590796.5,00064M04:04:16.850,0064 03:49:12,1.74,,,,111.23,,,1
672590797,00064M04:04:17.337,0064 03:49:12,1.89,,,,116.23,,,1
672590797.5,00064M04:04:17.824,0064 03:49:13,1.79,,,,111.23,,,1
672590798,00064M04:04:18.310,0064 03:49:13,1.55,,,,106.23,,,1
672590798.5,00064M04:04:18.797,0064 03:49:14,1.79,,,,111.23,,,1
672590799,00064M04:04:19.284,0064 03:49:14,1.60,,,,106.23,,,1
672590799.5,00064M04:04:19.770,0064 03:49:15,1.60,,,,116.23,,,1
672590800,00064M04:04:20.257,0064 03:49:15,1.60,,,,111.23,,,1
672590800.5,00064M04:04:20.743,0064 03:49:16,1.64,,,,111.23,,,1
672590801,00064M04:04:21.230,0064 03:49:16,1.66,,,,111.23,,,1
672590801.5,00064M04:04:21.717,0064 03:49:17,1.74,,,,111.23,,,1
672590802,00064M04:04:22.203,0064 03:49:17,1.59,,,,111.23,,,1
672590802.5,00064M04:04:22.690,0064 03:49:18,1.60,,,,116.23,,,1
672590803,00064M04:04:23.177,0064 03:49:18,1.59,,,,111.23,,,1
672590803.5,00064M04:04:23.663,0064 03:49:19,1.89,,,,111.23,,,1
672590804,00064M04:04:24.150,0064 03:49:19,1.60,,,,106.23,,,1
672590804.5,00064M04:04:24.636,0064 03:49:20,1.94,,,,111.23,,,1
672590805,00064M04:04:25.123,0064 03:49:20,2.13,,,,111.23,,,1
672590805.5,00064M04:04:25.610,0064 03:49:21,2.14,,,,111.23,,,1
672590806,00064M04:04:26.096,0064 03:49:21,2.13,,,,111.23,,,1
672590806.5,00064M04:04:26.583,0064 03:49:22,2.18,,,,116.23,,,1
672590807,00064M04:04:27.070,0064 03:49:22,2.08,,,,116.23,,,1
672590807.5,00064M04:04:27.556,0064 03:49:23,2.08,,,,111.23,,,1
672590808,00064M04:04:28.043,0064 03:49:23,2.13,,,,111.23,,,1
672590808.5,00064M04:04:28.529,0064 03:49:24,2.08,,,,116.23,,,1
672590809,00064M04:04:29.016,0064 03:49:24,2.13,,,,111.23,,,1
672590809.5,00064M04:04:29.503,0064 03:49:25,2.18,,,,111.23,,,1
672590810,00064M04:04:29.989,0064 03:49:25,2.18,,,,111.23,,,1
672590810.5,00064M04:04:30.476,0064 03:49:26,2.18,,,,116.23,,,1
672590811,00064M04:04:30.963,0064 03:49:26,2.22,,,,111.23,,,1
672590811.5,00064M04:04:31.449,0064 03:49:27,2.22,,,,111.23,,,1
672590812,00064M04:04:31.936,0064 03:49:27,2.17,,,,111.23,,,1
672590812.5,00064M04:04:32.422,0064 03:49:27,2.08,,,,111.23,,,1
672590813,00064M04:04:32.909,0064 03:49:28,2.08,,,,116.23,,,1
672590813.5,00064M04:04:33.396,0064 03:49:28,2.08,,,,111.23,,,1
672590814,00064M04:04:33.882,0064 03:49:29,2.13,,,,111.23,,,1
672590814.5,00064M04:04:34.369,0064 03:49:29,1.93,,,,111.23,,,1
672590815,00064M04:04:34.856,0064 03:49:30,1.98,,,,111.23,,,1
672590815.5,00064M04:04:35.342,0064 03:49:30,2.01,,,,116.23,,,1
672590816,00064M04:04:35.829,0064 03:49:31,1.93,,,,106.23,,,1
672590816.5,00064M04:04:36.315,0064 03:49:31,1.93,,,,111.23,,,1
672590817,00064M04:04:36.802,0064 03:49:32,1.93,,,,111.23,,,1
672590817.5,00064M04:04:37.289,0064 03:49:32,1.84,,,,111.23,,,1
672590818,00064M04:04:37.775,0064 03:49:33,1.79,,,,111.23,,,1
672590818.5,00064M04:04:38.262,0064 03:49:33,1.76,,,,116.23,,,1
672590819,00064M04:04:38.749,0064 03:49:34,2.00,,,,116.23,,,1
672590819.5,00064M04:04:39.235,0064 03:49:34,1.84,,,,111.23,,,1
672590820,00064M04:04:39.722,0064 03:49:35,1.84,,,,111.23,,,1
672590820.5,00064M04:04:40.208,0064 03:49:35,1.88,,,,111.23,,,1
672590821,00064M04:04:40.695,0064 03:49:36,1.69,,,,106.23,,,1
672590821.5,00064M04:04:41.182,0064 03:49:36,1.58,,,,106.23,,,1
672590822,00064M04:04:41.668,0064 03:49:37,1.69,,,,116.23,,,1
672590822.5,00064M04:04:42.155,0064 03:49:37,1.72,,,,116.23,,,1
672590823,00064M04:04:42.642,0064 03:49:38,1.84,,,,111.23,,,1
672590823.5,00064M04:04:43.128,0064 03:49:38,1.74,,,,116.23,,,1
672590824,00064M04:04:43.615,0064 03:49:39,1.69,,,,111.23,,,1
672590824.5,00064M04:04:44.101,0064 03:49:39,1.55,,,,121.23,,,1
672590825,00064M04:04:44.588,0064 03:49:40,1.56,,,,116.23,,,1
672590825.5,00064M04:04:45.075,0064 03:49:40,1.50,,,,121.23,,,1
672590826,00064M04:04:45.561,0064 03:49:41,1.48,,,,116.23,,,1
672590826.5,00064M04:04:46.048,0064 03:49:41,1.37,,,,116.23,,,1
672590827,00064M04:04:46.535,0064 03:49:42,1.64,,,,106.23,,,1
672590827.5,00064M04:04:47.021,0064 03:49:42,1.60,,,,116.23,,,1
672590828,00064M04:04:47.508,0064 03:49:43,1.66,,,,111.23,,,1
672590828.5,00064M04:04:47.994,0064 03:49:43,1.79,,,,106.23,,,1
672590829,00064M04:04:48.481,0064 03:49:44,1.69,,,,111.23,,,1
672590829.5,00064M04:04:48.968,0064 03:49:44,1.59,,,,106.23,,,1
672590830,00064M04:04:49.454,0064 03:49:45,1.55,,,,106.23,,,1
672590830.5,00064M04:04:49.941,0064 03:49:45,1.48,,,,106.23,,,1
672590831,00064M04:04:50.428,0064 03:49:45,1.40,,,,116.23,,,1
672590831.5,00064M04:04:50.914,0064 03:49:46,1.50,,,,111.23,,,1
672590832,00064M04:04:51.401,0064 03:49:46,1.35,,,,116.23,,,1
672590832.5,00064M04:04:51.887,0064 03:49:47,1.40,,,,106.23,,,1
672590833,00064M04:04:52.374,0064 03:49:47,1.45,,,,111.23,,,1
672590833.5,00064M04:04:52.861,0064 03:49:48,1.56,,,,111.23,,,1
672590834,00064M04:04:53.347,0064 03:49:48,1.64,,,,116.23,,,1
672590834.5,00064M04:04:53.834,0064 03:49:49,1.74,,,,116.23,,,1
672590835,00064M04:04:54.321,0064 03:49:49,1.69,,,,116.23,,,1
672590835.5,00064M04:04:54.807,0064 03:49:50,1.50,,,,106.23,,,1
672590836,00064M04:04:55.294,0064 03:49:50,1.69,,,,111.23,,,1
672590836.5,00064M04:04:55.780,0064 03:49:51,1.64,,,,111.23,,,1
672590837,00064M04:04:56.267,0064 03:49:51,1.55,,,,116.23,,,1
672590837.5,00064M04:04:56.754,0064 03:49:52,1.45,,,,116.23,,,1
672590838,00064M04:04:57.240,0064 03:49:52,1.69,,,,111.23,,,1
672590838.5,00064M04:04:57.727,0064 03:49:53,1.69,,,,111.23,,,1
672590839,00064M04:04:58.214,0064 03:49:53,1.66,,,,111.23,,,1
672590839.5,00064M04:04:58.700,0064 03:49:54,1.59,,,,111.23,,,1
672590840,00064M04:04:59.187,0064 03:49:54,1.61,,,,116.23,,,1
672590840.5,00064M04:04:59.673,0064 03:49:55,1.59,,,,116.23,,,1
672590841,00064M04:05:00.160,0064 03:49:55,1.59,,,,111.23,,,1
672590841.5,00064M04:05:00.647,0064 03:49:56,1.55,,,,106.23,,,1
672590842,00064M04:05:01.133,0064 03:49:56,1.50,,,,106.23,,,1
672590842.5,00064M04:05:01.620,0064 03:49:57,1.45,,,,116.23,,,1
672590843,00064M04:05:02.107,0064 03:49:57,1.45,,,,116.23,,,1
672590843.5,00064M04:05:02.593,0064 03:49:58,1.48,,,,111.23,,,1
672590844,00064M04:05:03.080,0064 03:49:58,1.45,,,,111.23,,,1
672590844.5,00064M04:05:03.567,0064 03:49:59,1.40,,,,116.23,,,1
672590845,00064M04:05:04.053,0064 03:49:59,1.45,,,,121.23,,,1
672590845.5,00064M04:05:04.540,0064 03:50:00,1.30,,,,111.23,,,1
672590846,00064M04:05:05.026,0064 03:50:00,1.40,,,,116.23,,,1
672590846.5,00064M04:05:05.513,0064 03:50:01,1.58,,,,106.23,,,1
672590847,00064M04:05:06.000,0064 03:50:01,1.63,,,,106.23,,,1
672590847.5,00064M04:05:06.486,0064 03:50:02,1.59,,,,101.23,,,1
672590848,00064M04:05:06.973,0064 03:50:02,1.55,,,,106.23,,,1
672590848.5,00064M04:05:07.460,0064 03:50:03,1.53,,,,106.23,,,1
672590849,00064M04:05:07.946,0064 03:50:03,1.43,,,,121.23,,,1
672590849.5,00064M04:05:08.433,0064 03:50:04,1.48,,,,111.23,,,1
672590850,00064M04:05:08.919,0064 03:50:04,1.64,,,,111.23,,,1
672590850.5,00064M04:05:09.406,0064 03:50:04,1.50,,,,106.23,,,1
672590851,00064M04:05:09.893,0064 03:50:05,1.55,,,,106.23,,,1
672590851.5,00064M04:05:10.379,0064 03:50:05,1.40,,,,106.23,,,1
672590852,00064M04:05:10.866,0064 03:50:06,1.35,,,,106.23,,,1
672590852.5,00064M04:05:11.353,0064 03:50:06,1.45,,,,111.23,,,1
672590853,00064M04:05:11.839,0064 03:50:07,1.35,,,,116.23,,,1
672590853.5,00064M04:05:12.326,0064 03:50:07,1.30,,,,116.23,,,1
672590854,00064M04:05:12.812,0064 03:50:08,1.64,,,,111.23,,,1
672590854.5,00064M04:05:13.299,0064 03:50:08,1.69,,,,106.23,,,1
672590855,00064M04:05:13.786,0064 03:50:09,1.55,,,,111.23,,,1
672590855.5,00064M04:05:14.272,0064 03:50:09,1.64,,,,106.23,,,1
672590856,00064M04:05:14.759,0064 03:50:10,1.64,,,,111.23,,,1
672590856.5,00064M04:05:15.246,0064 03:50:10,1.54,,,,111.23,,,1
672590857,00064M04:05:15.732,0064 03:50:11,1.55,,,,111.23,,,1
672590857.5,00064M04:05:16.219,0064 03:50:11,1.64,,,,111.23,,,1
672590858,00064M04:05:16.705,0064 03:50:12,1.42,,,,111.23,,,1
672590858.5,00064M04:05:17.192,0064 03:50:12,1.50,,,,111.23,,,1
672590859,00064M04:05:17.679,0064 03:50:13,1.55,,,,111.23,,,1
672590859.5,00064M04:05:18.165,0064 03:50:13,1.40,,,,116.23,,,1
672590860,00064M04:05:18.652,0064 03:50:14,1.40,,,,116.23,,,1
672590860.5,00064M04:05:19.139,0064 03:50:14,1.45,,,,111.23,,,1
672590861,00064M04:05:19.625,0064 03:50:15,1.30,,,,116.23,,,1
672590861.5,00064M04:05:20.112,0064 03:50:15,1.27,,,,116.23,,,1
672590862,00064M04:05:20.598,0064 03:50:16,1.40,,,,126.23,,,1
672590862.5,00064M04:05:21.085,0064 03:50:16,1.35,,,,121.23,,,1
672590863,00064M04:05:21.572,0064 03:50:17,1.40,,,,116.23,,,1
672590863.5,00064M04:05:22.058,0064 03:50:17,1.21,,,,116.23,,,1
672590864,00064M04:05:22.545,0064 03:50:18,1.30,,,,126.23,,,1
672590864.5,00064M04:05:23.032,0064 03:50:18,1.30,,,,121.23,,,1
672590865,00064M04:05:23.518,0064 03:50:19,1.45,,,,126.23,,,1
672590865.5,00064M04:05:24.005,0064 03:50:19,1.40,,,,121.23,,,1
672590866,00064M04:05:24.491,0064 03:50:20,1.48,,,,121.23,,,1
672590866.5,00064M04:05:24.978,0064 03:50:20,1.50,,,,121.23,,,1
672590867,00064M04:05:25.465,0064 03:50:21,1.45,,,,121.23,,,1
672590867.5,00064M04:05:25.951,0064 03:50:21,1.50,,,,121.23,,,1
672590868,00064M04:05:26.438,0064 03:50:22,1.55,,,,121.23,,,1
672590868.5,00064M04:05:26.925,0064 03:50:22,1.50,,,,116.23,,,1
672590869,00064M04:05:27.411,0064 03:50:22,1.59,,,,116.23,,,1
672590869.5,00064M04:05:27.898,0064 03:50:23,1.35,,,,116.23,,,1
672590870,00064M04:05:28.384,0064 03:50:23,1.35,,,,121.23,,,1
672590870.5,00064M04:05:28.871,0064 03:50:24,1.21,,,,121.23,,,1
672590871,00064M04:05:29.358,0064 03:50:24,1.35,,,,121.23,,,1
672590871.5,00064M04:05:29.844,0064 03:50:25,1.30,,,,121.23,,,1
672590872,00064M04:05:30.331,0064 03:50:25,1.30,,,,121.23,,,1
672590872.5,00064M04:05:30.818,0064 03:50:26,1.35,,,,121.23,,,1
672590873,00064M04:05:31.304,0064 03:50:26,1.35,,,,116.23,,,1
672590873.5,00064M04:05:31.791,0064 03:50:27,1.45,,,,116.23,,,1
672590874,00064M04:05:32.277,0064 03:50:27,1.40,,,,121.23,,,1
672590874.5,00064M04:05:32.764,0064 03:50:28,1.40,,,,116.23,,,1
672590875,00064M04:05:33.251,0064 03:50:28,1.37,,,,111.23,,,1
672590875.5,00064M04:05:33.737,0064 03:50:29,1.38,,,,111.23,,,1
672590876,00064M04:05:34.224,0064 03:50:29,1.40,,,,116.23,,,1
672590876.5,00064M04:05:34.711,0064 03:50:30,1.30,,,,116.23,,,1
672590877,00064M04:05:35.197,0064 03:50:30,1.35,,,,116.23,,,1
672590877.5,00064M04:05:35.684,0064 03:50:31,1.59,,,,116.23,,,1
672590878,00064M04:05:36.170,0064 03:50:31,1.40,,,,111.23,,,1
672590878.5,00064M04:05:36.657,0064 03:50:32,1.40,,,,111.23,,,1
672590879,00064M04:05:37.144,0064 03:50:32,1.35,,,,106.23,,,1
672590879.5,00064M04:05:37.630,0064 03:50:33,1.30,,,,111.23,,,1
672590880,00064M04:05:38.117,0064 03:50:33,1.35,,,,111.23,,,1
672590880.5,00064M04:05:38.604,0064 03:50:34,1.30,,,,111.23,,,1
672590881,00064M04:05:39.090,0064 03:50:34,1.21,,,,111.23,,,1
672590881.5,00064M04:05:39.577,0064 03:50:35,1.45,,,,111.23,,,1
672590882,00064M04:05:40.063,0064 03:50:35,1.37,,,,111.23,,,1
672590882.5,00064M04:05:40.550,0064 03:50:36,1.35,,,,111.23,,,1
672590883,00064M04:05:41.037,0064 03:50:36,1.45,,,,116.23,,,1
672590883.5,00064M04:05:41.523,0064 03:50:37,1.42,,,,116.23,,,1
672590884,00064M04:05:42.010,0064 03:50:37,1.26,,,,116.23,,,1
672590884.5,00064M04:05:42.497,0064 03:50:38,1.26,,,,106.23,,,1
672590885,00064M04:05:42.983,0064 03:50:38,1.40,,,,106.23,,,1
672590885.5,00064M04:05:43.470,0064 03:50:39,1.16,,,,111.23,,,1
672590886,00064M04:05:43.956,0064 03:50:39,1.24,,,,106.23,,,1
672590886.5,00064M04:05:44.443,0064 03:50:40,1.17,,,,116.23,,,1
672590887,00064M04:05:44.930,0064 03:50:40,1.27,,,,111.23,,,1
672590887.5,00064M04:05:45.416,0064 03:50:40,1.16,,,,116.23,,,1
672590888,00064M04:05:45.903,0064 03:50:41,1.16,,,,116.23,,,1
672590888.5,00064M04:05:46.390,0064 03:50:41,1.08,,,,116.23,,,1
672590889,00064M04:05:46.876,0064 03:50:42,1.16,,,,111.23,,,1
672590889.5,00064M04:05:47.363,0064 03:50:42,1.21,,,,116.23,,,1
672590890,00064M04:05:47.849,0064 03:50:43,1.21,,,,116.23,,,1
672590890.5,00064M04:05:48.336,0064 03:50:43,1.11,,,,116.23,,,1
672590891,00064M04:05:48.823,0064 03:50:44,1.11,,,,116.23,,,1
672590891.5,00064M04:05:49.309,0064 03:50:44,1.03,,,,116.23,,,1
672590892,00064M04:05:49.796,0064 03:50:45,1.11,,,,116.23,,,1
672590892.5,00064M04:05:50.283,0064 03:50:45,1.27,,,,116.23,,,1
672590893,00064M04:05:50.769,0064 03:50:46,1.51,,,,116.23,,,1
672590893.5,00064M04:05:51.256,0064 03:50:46,1.35,,,,111.23,,,1
672590894,00064M04:05:51.742,0064 03:50:47,1.50,,,,116.23,,,1
672590894.5,00064M04:05:52.229,0064 03:50:47,1.45,,,,111.23,,,1
672590895,00064M04:05:52.716,0064 03:50:48,1.16,,,,116.23,,,1
672590895.5,00064M04:05:53.202,0064 03:50:48,1.35,,,,111.23,,,1
672590896,00064M04:05:53.689,0064 03:50:49,1.51,,,,111.23,,,1
672590896.5,00064M04:05:54.176,0064 03:50:49,1.30,,,,111.23,,,1
672590897,00064M04:05:54.662,0064 03:50:50,1.21,,,,121.23,,,1
672590897.5,00064M04:05:55.149,0064 03:50:50,1.30,,,,121.23,,,1
672590898,00064M04:05:55.635,0064 03:50:51,1.21,,,,121.23,,,1
672590898.5,00064M04:05:56.122,0064 03:50:51,1.30,,,,116.23,,,1
672590899,00064M04:05:56.609,0064 03:50:52,1.13,,,,126.23,,,1
672590899.5,00064M04:05:57.095,0064 03:50:52,1.11,,,,121.23,,,1
672590900,00064M04:05:57.582,0064 03:50:53,1.26,,,,121.23,,,1
672590900.5,00064M04:05:58.069,0064 03:50:53,1.16,,,,116.23,,,1
672590901,00064M04:05:58.555,0064 03:50:54,1.30,,,,116.23,,,1
672590901.5,00064M04:05:59.042,0064 03:50:54,1.26,,,,121.23,,,1
672590902,00064M04:05:59.528,0064 03:50:55,1.37,,,,121.23,,,1
672590902.5,00064M04:06:00.015,0064 03:50:55,1.43,,,,116.23,,,1
672590903,00064M04:06:00.502,0064 03:50:56,1.21,,,,116.23,,,1
672590903.5,00064M04:06:00.988,0064 03:50:56,1.21,,,,116.23,,,1
672590904,00064M04:06:01.475,0064 03:50:57,1.10,,,,126.23,,,1
672590904.5,00064M04:06:01.962,0064 03:50:57,1.30,,,,126.23,,,1
672590905,00064M04:06:02.448,0064 03:50:58,1.35,,,,126.23,,,1
672590905.5,00064M04:06:02.935,0064 03:50:58,1.40,,,,121.23,,,1
672590906,00064M04:06:03.421,0064 03:50:59,1.52,,,,126.23,,,1
672590906.5,00064M04:06:03.908,0064 03:50:59,1.55,,,,121.23,,,1
672590907,00064M04:06:04.395,0064 03:50:59,1.60,,,,116.23,,,1
672590907.5,00064M04:06:04.881,0064 03:51:00,1.55,,,,116.23,,,1
672590908,00064M04:06:05.368,0064 03:51:00,1.40,,,,121.23,,,1
672590908.5,00064M04:06:05.855,0064 03:51:01,1.40,,,,116.23,,,1
672590909,00064M04:06:06.341,0064 03:51:01,1.44,,,,121.23,,,1
672590909.5,00064M04:06:06.828,0064 03:51:02,1.45,,,,121.23,,,1
672590910,00064M04:06:07.315,0064 03:51:02,1.47,,,,126.23,,,1
672590910.5,00064M04:06:07.801,0064 03:51:03,1.50,,,,116.23,,,1
672590911,00064M04:06:08.288,0064 03:51:03,1.45,,,,121.23,,,1
672590911.5,00064M04:06:08.774,0064 03:51:04,1.55,,,,116.23,,,1
672590912,00064M04:06:09.261,0064 03:51:04,1.45,,,,116.23,,,1
672590912.5,00064M04:06:09.748,0064 03:51:05,1.40,,,,116.23,,,1
672590913,00064M04:06:10.234,0064 03:51:05,1.40,,,,116.23,,,1
672590913.5,00064M04:06:10.721,0064 03:51:06,1.60,,,,121.23,,,1
672590914,00064M04:06:11.208,0064 03:51:06,1.50,,,,121.23,,,1
672590914.5,00064M04:06:11.694,0064 03:51:07,1.40,,,,121.23,,,1
672590915,00064M04:06:12.181,0064 03:51:07,1.48,,,,121.23,,,1
672590915.5,00064M04:06:12.667,0064 03:51:08,1.35,,,,121.23,,,1
672590916,00064M04:06:13.154,0064 03:51:08,1.69,,,,121.23,,,1
672590916.5,00064M04:06:13.641,0064 03:51:09,1.47,,,,116.23,,,1
672590917,00064M04:06:14.127,0064 03:51:09,1.60,,,,116.23,,,1
672590917.5,00064M04:06:14.614,0064 03:51:10,1.60,,,,116.23,,,1
672590918,00064M04:06:15.101,0064 03:51:10,1.74,,,,116.23,,,1
672590918.5,00064M04:06:15.587,0064 03:51:11,1.60,,,,116.23,,,1
672590919,00064M04:06:16.074,0064 03:51:11,1.50,,,,116.23,,,1
672590919.5,00064M04:06:16.560,0064 03:51:12,1.59,,,,116.23,,,1
672590920,00064M04:06:17.047,0064 03:51:12,1.79,,,,116.23,,,1
672590920.5,00064M04:06:17.534,0064 03:51:13,1.88,,,,121.23,,,1
672590921,00064M04:06:18.020,0064 03:51:13,1.84,,,,116.23,,,1
672590921.5,00064M04:06:18.507,0064 03:51:14,1.85,,,,121.23,,,1
672590922,00064M04:06:18.994,0064 03:51:14,1.93,,,,121.23,,,1
672590922.5,00064M04:06:19.480,0064 03:51:15,1.84,,,,116.23,,,1
672590923,00064M04:06:19.967,0064 03:51:15,1.74,,,,121.23,,,1
672590923.5,00064M04:06:20.453,0064 03:51:16,1.89,,,,126.23,,,1
672590924,00064M04:06:20.940,0064 03:51:16,1.89,,,,121.23,,,1
672590924.5,00064M04:06:21.427,0064 03:51:17,1.97,,,,121.23,,,1
672590925,00064M04:06:21.913,0064 03:51:17,1.89,,,,121.23,,,1
672590925.5,00064M04:06:22.400,0064 03:51:17,1.79,,,,121.23,,,1
672590926,00064M04:06:22.887,0064 03:51:18,1.89,,,,121.23,,,1
672590926.5,00064M04:06:23.373,0064 03:51:18,1.89,,,,121.23,,,1
672590927,00064M04:06:23.860,0064 03:51:19,1.69,,,,126.23,,,1
672590927.5,00064M04:06:24.346,0064 03:51:19,1.64,,,,126.23,,,1
672590928,00064M04:06:24.833,0064 03:51:20,1.63,,,,121.23,,,1
672590928.5,00064M04:06:25.320,0064 03:51:20,1.84,,,,126.23,,,1
672590929,00064M04:06:25.806,0064 03:51:21,1.69,,,,121.23,,,1
672590929.5,00064M04:06:26.293,0064 03:51:21,1.74,,,,126.23,,,1
672590930,00064M04:06:26.780,0064 03:51:22,1.74,,,,121.23,,,1
672590930.5,00064M04:06:27.266,0064 03:51:22,1.84,,,,126.23,,,1
672590931,00064M04:06:27.753,0064 03:51:23,1.69,,,,126.23,,,1
672590931.5,00064M04:06:28.239,0064 03:51:23,1.50,,,,131.23,,,1
672590932,00064M04:06:28.726,0064 03:51:24,1.64,,,,131.23,,,1
672590932.5,00064M04:06:29.213,0064 03:51:24,1.45,,,,121.23,,,1
672590933,00064M04:06:29.699,0064 03:51:25,1.48,,,,121.23,,,1
672590933.5,00064M04:06:30.186,0064 03:51:25,1.55,,,,121.23,,,1
672590934,00064M04:06:30.673,0064 03:51:26,1.60,,,,126.23,,,1
672590934.5,00064M04:06:31.159,0064 03:51:26,1.69,,,,126.23,,,1
672590935,00064M04:06:31.646,0064 03:51:27,1.65,,,,126.23,,,1
672590935.5,00064M04:06:32.132,0064 03:51:27,1.63,,,,121.23,,,1
672590936,00064M04:06:32.619,0064 03:51:28,1.68,,,,121.23,,,1
672590936.5,00064M04:06:33.106,0064 03:51:28,1.65,,,,121.23,,,1
672590937,00064M04:06:33.592,0064 03:51:29,1.61,,,,131.23,,,1
672590937.5,00064M04:06:34.079,0064 03:51:29,1.45,,,,131.23,,,1
672590938,00064M04:06:34.566,0064 03:51:30,1.55,,,,126.23,,,1
672590938.5,00064M04:06:35.052,0064 03:51:30,1.70,,,,126.23,,,1
672590939,00064M04:06:35.539,0064 03:51:31,1.74,,,,121.23,,,1
672590939.5,00064M04:06:36.025,0064 03:51:31,1.84,,,,126.23,,,1
672590940,00064M04:06:36.512,0064 03:51:32,1.70,,,,121.23,,,1
672590940.5,00064M04:06:36.999,0064 03:51:32,1.60,,,,121.23,,,1
672590941,00064M04:06:37.485,0064 03:51:33,1.81,,,,116.23,,,1
672590941.5,00064M04:06:37.972,0064 03:51:33,1.94,,,,116.23,,,1
672590942,00064M04:06:38.459,0064 03:51:34,1.99,,,,111.23,,,1
672590942.5,00064M04:06:38.945,0064 03:51:34,1.98,,,,116.23,,,1
672590943,00064M04:06:39.432,0064 03:51:35,2.08,,,,121.23,,,1
672590943.5,00064M04:06:39.918,0064 03:51:35,2.33,,,,131.23,,,1
672590944,00064M04:06:40.405,0064 03:51:35,2.42,,,,131.23,,,1
672590944.5,00064M04:06:40.892,0064 03:51:36,2.28,,,,126.23,,,1
672590945,00064M04:06:41.378,0064 03:51:36,2.33,,,,126.23,,,1
672590945.5,00064M04:06:41.865,0064 03:51:37,2.23,,,,126.23,,,1
672590946,00064M04:06:42.352,0064 03:51:37,2.38,,,,121.23,,,1
672590946.5,00064M04:06:42.838,0064 03:51:38,2.47,,,,131.23,,,1
672590947,00064M04:06:43.325,0064 03:51:38,1.89,,,,136.23,,,1
672590947.5,00064M04:06:43.811,0064 03:51:39,2.23,,,,126.23,,,1
672590948,00064M04:06:44.298,0064 03:51:39,2.43,,,,126.23,,,1
672590948.5,00064M04:06:44.785,0064 03:51:40,2.43,,,,126.23,,,1
672590949,00064M04:06:45.271,0064 03:51:40,2.53,,,,131.23,,,1
672590949.5,00064M04:06:45.758,0064 03:51:41,2.44,,,,131.23,,,1
